id,name,address,city,zip_code,county,full_address
N1397,LAMBDA ENERGY RESOURCES LLC - MENTOR GAS PLANT,745 E. HUGHES LAKE RD.,UNION CORNERS,48654,48654,"745 E. HUGHES LAKE RD., UNION CORNERS, MI"
N3900,ESSENTRA POROUS TECHNOLOGIES,5301 S GRAHAM RD,SAINT CHARLES,48655,48655,"5301 S GRAHAM RD, SAINT CHARLES, MI"
N1449,LOGJAMMER SAWMILL,6376 DARGITZ,ROSCOMMON,48656,48656,"6376 DARGITZ, ROSCOMMON, MI"
N0368,ST. HELEN EXCAVATING,1195 N. M-76,ROSCOMMON,48656,48656,"1195 N. M-76, ROSCOMMON, MI"
A6012,ROMANCKY BROTHERS,1612 M76,SAINT HELEN,48656,48656,"1612 M76, SAINT HELEN, MI"
N8034,SPEEDWAY SUPER AMERICA LLC (SSA 8858),320 S MAIN ST,STANDISH,48656,48656,"320 S MAIN ST, STANDISH, MI"
N6306,HANLEE EQUIPMENT LLC,62 EAST SAGINAW ROAD,SANFORD,48657,48657,"62 EAST SAGINAW ROAD, SANFORD, MI"
N1350,NATIONAL INDUSTRIAL SHOP COATINGS,2600 W RIVER RD,SANFORD,48657,48657,"2600 W RIVER RD, SANFORD, MI"
N8211,GLOBE TECHNOLOGIES CORP,1109 W CEDAR ST,STANDISH,48658,48658,"1109 W CEDAR ST, STANDISH, MI"
N1248,MAGLINE INC,1205 W CEDAR ST,STANDISH,48658,48658,"1205 W CEDAR ST, STANDISH, MI"
N7853,"LEASE MANAGMENT, INC.-KLIMEK/STAWOWY-OIL PROD FAC",T19N R4E SECTION 17,STERLING,48659,48659,"T19N R4E SECTION 17, STERLING, MI"
N0457,AMERICAN THERMOFORMING MACHINERY,2525 E GRIFFIN RD,WEST BRANCH,48661,48661,"2525 E GRIFFIN RD, WEST BRANCH, MI"
B4164,"BOLEN ASPHALT PAVING, INC.",295 FAIRVIEW RD.,WEST BRANCH,48661,48661,"295 FAIRVIEW RD., WEST BRANCH, MI"
N2133,BUNTING SAND & GRAVEL PRODUCTS INC.,3247 COOK RD,WEST BRANCH,48661,48661,"3247 COOK RD, WEST BRANCH, MI"
P1080,CRAWFORD SAND & GRAVEL,320 FAIRVIEW ROAD,WEST BRANCH,48661,48661,"320 FAIRVIEW ROAD, WEST BRANCH, MI"
N6764,DCP  WEST BRANCH COMPRESSOR STN,M-55 WEST OF SIMMONS RD,WEST BRANCH,48661,48661,"M-55 WEST OF SIMMONS RD, WEST BRANCH, MI"
N2240,GROVE INDUSTRIAL INC.,2901 S M-76,WEST BRANCH,48661,48661,"2901 S M-76, WEST BRANCH, MI"
M2711,"HYPERION MATERIALS & TECHNOLOGIES USA, LLC",510 GRIFFIN RD,WEST BRANCH,48661,48661,"510 GRIFFIN RD, WEST BRANCH, MI"
N7271,PYRAMID PAVING & CONTRACTING,325 N. FAIRVIEW,WEST BRANCH,48661,48661,"325 N. FAIRVIEW, WEST BRANCH, MI"
M2713,TAYLOR ENTRANCE SYSTEMS,631 N FIRST ST,WEST BRANCH,48661,48661,"631 N FIRST ST, WEST BRANCH, MI"
N7365,"ULTIMATE CASTING & MACHINE, LLC",3977 M-30,WEST BRANCH,48661,48661,"3977 M-30, WEST BRANCH, MI"
N1652,WEST BRANCH PRODUCTION GATHERING & COMPRESSOR STAT,2251 SIMMONS RD,WEST BRANCH,48661,48661,"2251 SIMMONS RD, WEST BRANCH, MI"
P1028,CORTEVA AGRISCIENCE LLC,701 WASHINGTON STREET,MIDLAND,48667,48667,"701 WASHINGTON STREET, MIDLAND, MI"
P1027,"DDP SPECIALTY ELECTRONIC MATERIALS US, LLC",3400 S. SAGINAW RD  UNIT 96,MIDLAND,48667,48667,"3400 S. SAGINAW RD  UNIT 96, MIDLAND, MI"
P1025,TRINSEO LLC,1604 BUILDING,MIDLAND,48667,48667,"1604 BUILDING, MIDLAND, MI"
F5551,MID MICHIGAN REGIONAL MEDICAL CENTER,4005 ORCHARD DR,MIDLAND,48670,48670,"4005 ORCHARD DR, MIDLAND, MI"
A4033,"THE DOW CHEMICAL COMPANY U.S.A., MIDLAND",1790 BUILDING,MIDLAND,48674,48674,"1790 BUILDING, MIDLAND, MI"
P0091,"XALT ENERGY, LLC",2700 S SAGINAW RD,MIDLAND,48674,48674,"2700 S SAGINAW RD, MIDLAND, MI"
A4043,DOW SILICONES CORPORATION,3901 S SAGINAW RD,MIDLAND,48686,48686,"3901 S SAGINAW RD, MIDLAND, MI"
N8317,LABUDDE GROUP INC,3880 RAYL RD,AKRON,48701,48701,"3880 RAYL RD, AKRON, MI"
N3228,TUSCOLA ENERGY - BOYCE B,"GARNER RD, JUST NORTH OF CASS CITY RD",AKRON,48701,48701,"GARNER RD, JUST NORTH OF CASS CITY RD, AKRON, MI"
N7955,TUSCOLA ENERGY - NIXON - GARNER RD  CPF,GARNER RD BETWEEN CASS CITY RD AND M25,AKRON,48701,48701,"GARNER RD BETWEEN CASS CITY RD AND M25, AKRON, MI"
N1586,TUSCOLA ENERGY - NIXON FARMS,7611 BAY CITY FORESTVILLE RD,AKRON,48701,48701,"7611 BAY CITY FORESTVILLE RD, AKRON, MI"
P0142,TUSCOLA ENERGY INC,LEON & ARIAL COSENS 4-26(OFF GARNER RD),AKRON,48701,48701,"LEON & ARIAL COSENS 4-26(OFF GARNER RD), AKRON, MI"
P0200,TUSCOLA ENERGY INC,ELMWOOD RD SEC 36 14N 7E,AKRON,48701,48701,"ELMWOOD RD SEC 36 14N 7E, AKRON, MI"
P0169,TUSCOLA ENERGY INC- RACHEL T. BEATY 1-30,"SEC 30, TWP 14, R-8",AKRON,48701,48701,"SEC 30, TWP 14, R-8, AKRON, MI"
P0242,TUSCOLA ENERGY INC RUMBLE-1-19&SHARP ET AL A-1-30,T14N R7E SEC 19 & 30 CASS CITY RD,AKRON,48701,48701,"T14N R7E SEC 19 & 30 CASS CITY RD, AKRON, MI"
P0493,TUSCOLA ENERGY INC.,"SEC 36, TWP 14N, RANGE 7E AKRON TWP.",AKRON,48701,48701,"SEC 36, TWP 14N, RANGE 7E AKRON TWP., AKRON, MI"
N8275,TUSCOLA ENERGY INC. - M & D DOWNING 2-29,5460 ELMWOOD RD,AKRON,48701,48701,"5460 ELMWOOD RD, AKRON, MI"
N8276,TUSCOLA ENERGY INC. - MOWERY & BERNIA #1,SW NE SW SEC 32 T14N R8E,AKRON,48701,48701,"SW NE SW SEC 32 T14N R8E, AKRON, MI"
N7954,TUSCOLA ENERGY MCPHERSON A-1-24,6082 CASS CITY RD,AKRON,48701,48701,"6082 CASS CITY RD, AKRON, MI"
N0963,BAILER AND DESHAW,WISNER TWSP,WISNER,48701,48701,"WISNER TWSP, WISNER, MI"
N2259,TUSCOLA ENERGY INC,WALAT FARMS ET AL A-2-26; LEON & AERIAL COSEN 2-26 AND 3-26,WISNER TWP,48701,48701,"WALAT FARMS ET AL A-2-26; LEON & AERIAL COSEN 2-26 AND 3-26, WISNER TWP, MI"
P0199,TUSCOLA ENERGY INC,ELMWOOD RD SEC 36,WISNER TWP,48701,48701,"ELMWOOD RD SEC 36, WISNER TWP, MI"
P0202,TUSCOLA ENERGY INC,CASS CITY RD SEC 27 & 22,WISNER TWP,48701,48701,"CASS CITY RD SEC 27 & 22, WISNER TWP, MI"
P0286,"TUSCOLA ENERGY, INC.",ELMWOOD RD SEC 25 TWP 14,WISNER TWP,48701,48701,"ELMWOOD RD SEC 25 TWP 14, WISNER TWP, MI"
N6761,"M-R VENTURES, LLC",610 N COURT,AU GRES,48703,48703,"610 N COURT, AU GRES, MI"
U09070237,BAY COUNTY GENERAL,ANY BAY CO. ROAD,ANY BAY CO. TOWN,48706,48706,"ANY BAY CO. ROAD, ANY BAY CO. TOWN, MI"
N7329,FAIR ENERGIES INC.,R5E SEC 7,BANGOR TWP,48706,48706,"R5E SEC 7, BANGOR TWP, MI"
N7331,FAIR ENERGIES INC.,"T14N, R5E, SECTION 7",BANGOR TWP,48706,48706,"T14N, R5E, SECTION 7, BANGOR TWP, MI"
N1832,BAY CARBON INC,800 MARQUETTE ST,BAY CITY,48706,48706,"800 MARQUETTE ST, BAY CITY, MI"
N7108,BIT-MAT PRODUCTS OF MICHIGAN INC,401 TIERNAN ROAD,BAY CITY,48706,48706,"401 TIERNAN ROAD, BAY CITY, MI"
N8155,BOND CRUSHED CONCRETE,3740 PATTERSON RD,BAY CITY,48706,48706,"3740 PATTERSON RD, BAY CITY, MI"
N6628,DOW CHEMICAL COMPANY,99 TIERNAN,BAY CITY,48706,48706,"99 TIERNAN, BAY CITY, MI"
N0793,GOUGEON BROTHERS INC,100 PATTERSON AVE,BAY CITY,48706,48706,"100 PATTERSON AVE, BAY CITY, MI"
N5021,GRAFF CHEVROLET,3636 E WILDER ROAD,BAY CITY,48706,48706,"3636 E WILDER ROAD, BAY CITY, MI"
N2147,KERKAU MFG,910 TRUMAN PKY,BAY CITY,48706,48706,"910 TRUMAN PKY, BAY CITY, MI"
B1493,MICHIGAN SUGAR COMPANY - BAY CITY,2600 S EUCLID AVE,BAY CITY,48706,48706,"2600 S EUCLID AVE, BAY CITY, MI"
B6037,MPLX TERMINALS LLC - BAY CITY MARQUETTE TERMINAL,1806 MARQUETTE ST,BAY CITY,48706,48706,"1806 MARQUETTE ST, BAY CITY, MI"
A0227,NORTHERN CONCRETE PIPE INC,401 KELTON ST,BAY CITY,48706,48706,"401 KELTON ST, BAY CITY, MI"
B1490,OMNISOURCE BAY CITY,1414 N MADISON STREET,BAY CITY,48706,48706,"1414 N MADISON STREET, BAY CITY, MI"
N6874,QUANTUM COMPOSITES INC.,1310 SOUTH VALLEY CENTER DRIVE,BAY CITY,48706,48706,"1310 SOUTH VALLEY CENTER DRIVE, BAY CITY, MI"
N6076,"RIVERSIDE ENERGY MICHIGAN, LLC - MONITOR 11 CPF",THREE MILE RD,BAY CITY,48706,48706,"THREE MILE RD, BAY CITY, MI"
B3644,S.C. JOHNSON HOME STORAGE LLC,4868 E WILDER RD,BAY CITY,48706,48706,"4868 E WILDER RD, BAY CITY, MI"
M4155,SUNSET VALLEY CREMATORY,210 AUSABLE STATE RD,BAY CITY,48706,48706,"210 AUSABLE STATE RD, BAY CITY, MI"
N3247,SUNSET VALLEY CREMATORY,1617 LEWIS ST MARQUETTE INDUSTRIAL PARK,BAY CITY,48706,48706,"1617 LEWIS ST MARQUETTE INDUSTRIAL PARK, BAY CITY, MI"
M4100,WOLVERINE PIPE LINE - BAY CITY,3995 S MACKINAW RD,BAY CITY,48706,48706,"3995 S MACKINAW RD, BAY CITY, MI"
N1526,BAY AGGREGATES INC,301 N WATER ST,BAY CITY,48707,48707,"301 N WATER ST, BAY CITY, MI"
N0940,ACRA CAST INC,1837 1ST ST,BAY CITY,48708,48708,"1837 1ST ST, BAY CITY, MI"
A0233,BAY CAST INC,400 WEBSTER,BAY CITY,48708,48708,"400 WEBSTER, BAY CITY, MI"
B7023,BAY CAST INC,2611 CENTER AVE,BAY CITY,48708,48708,"2611 CENTER AVE, BAY CITY, MI"
B7529,BAY CITY ELECTRIC LIGHT & POWER,900 S WATER ST,BAY CITY,48708,48708,"900 S WATER ST, BAY CITY, MI"
N3195,BAY CITY ELECTRIC LIGHT & POWER,619 S HENRY ST,BAY CITY,48708,48708,"619 S HENRY ST, BAY CITY, MI"
B1486,BAY CITY WASTEWATER TREATMENT PLANT,2905 N WATER ST,BAY CITY,48708,48708,"2905 N WATER ST, BAY CITY, MI"
B2460,GENERAL MOTORS LLC - BAY CITY,1001 WOODSIDE AVE.,BAY CITY,48708,48708,"1001 WOODSIDE AVE., BAY CITY, MI"
M0705,"MERSEN USA BN CORP, BAY CITY BRANCH",900 HARRISON ST,BAY CITY,48708,48708,"900 HARRISON ST, BAY CITY, MI"
P0001,NILES INDUSTRIAL COATINGS,422 HARRISON,BAY CITY,48708,48708,"422 HARRISON, BAY CITY, MI"
N5930,DELTA COLLEGE,1961 DELTA ROAD,FRANKENLUST,48710,48710,"1961 DELTA ROAD, FRANKENLUST, MI"
B4944,WALLACE STONE CO,8785 RIBBLE RD,BAY PORT,48720,48720,"8785 RIBBLE RD, BAY PORT, MI"
N8170,RIVERSIDE - MT. MARIA CPF,MT. MARIA CPF NE NE OF SEC 32 T28N R7E,ALCONA,48721,48721,"MT. MARIA CPF NE NE OF SEC 32 T28N R7E, ALCONA, MI"
H3107,CARO REGIONAL MENTAL HEALTH CENTER,2000 CHAMBERS ROAD,CARO,48723,48723,"2000 CHAMBERS ROAD, CARO, MI"
B2875,"MICHIGAN SUGAR COMPANY, CARO FACTORY",819 PENINSULAR ST.,CARO,48723,48723,"819 PENINSULAR ST., CARO, MI"
N6996,"POET BIOREFINING - CARO, LLC",1551 EMPIRE DRIVE,CARO,48723,48723,"1551 EMPIRE DRIVE, CARO, MI"
N5052,PRECISION CONCEPTS,109 E SANILAC ROAD,CARO,48723,48723,"109 E SANILAC ROAD, CARO, MI"
N5732,THUMB ELECTRIC COOPERATIVE,2437 EAST DAYTON ROAD,CARO,48723,48723,"2437 EAST DAYTON ROAD, CARO, MI"
N0854,TI GROUP AUTOMOTIVE SYSTEMS LLC - CARO TEST CENTER,628 COLUMBIA ST,CARO,48723,48723,"628 COLUMBIA ST, CARO, MI"
B6438,GAVILON GRAIN LLC,4330 SEAWAY DR,CARROLLTON,48724,48724,"4330 SEAWAY DR, CARROLLTON, MI"
B7117,GAVILON GRAIN LLC,3274 CARROLLTON ROAD,CARROLLTON,48724,48724,"3274 CARROLLTON ROAD, CARROLLTON, MI"
P0443,YEAGER PAVING MATERIALS LLC,3666 CARROLLTON ROAD,CARROLLTON,48724,48724,"3666 CARROLLTON ROAD, CARROLLTON, MI"
P1205,"ZWEMMER Z STAR RNG, LLC",4370 LMERICK ROAD,CASEVILLE,48725,48725,"4370 LMERICK ROAD, CASEVILLE, MI"
N0962,TUSCOLA ENERGY INC. - WALAT FARMS,8035 W. CASS CITY RD.,AKRON,48726,48726,"8035 W. CASS CITY RD., AKRON, MI"
N6671,ANROD SCREEN CYLINDER CO,6160 GARFIELD,CASS CITY,48726,48726,"6160 GARFIELD, CASS CITY, MI"
N0852,WALBRO ENGINE MANAGEMENT CORP,6242 GARFIELD ST,CASS CITY,48726,48726,"6242 GARFIELD ST, CASS CITY, MI"
P0388,TUSCOLA ENERGY - WALAT 4-26 AND 5-26,7829 W. CASS CITY ROAD,WISNER TWP,48726,48726,"7829 W. CASS CITY ROAD, WISNER TWP, MI"
U35070229,IOSCO COUNTY GENERAL,ANY IOSCO CO. RD.,ANY IOSCO CO. TOWN,48730,48730,"ANY IOSCO CO. RD., ANY IOSCO CO. TOWN, MI"
N7055,COOPER STANDARD AUTOMOTIVE INC.,645 AULERICH ROAD,EAST TAWAS,48730,48730,"645 AULERICH ROAD, EAST TAWAS, MI"
N3592,"PLASTIC TRIM INTERNATIONAL, INC.",935 AULERICH ROAD,EAST TAWAS,48730,48730,"935 AULERICH ROAD, EAST TAWAS, MI"
N3566,TAWAS TOOL COMPANY,756 AURLERICH RD,EAST TAWAS,48730,48730,"756 AURLERICH RD, EAST TAWAS, MI"
M1921,COOPERATIVE ELEVATOR CO,4245 PIGEON RD,ELKTON,48731,48731,"4245 PIGEON RD, ELKTON, MI"
B2840,CONSUMERS ENERGY D.E. KARN FACILITY,2742 N. WEADOCK HWY.,ESSEXVILLE,48732,48732,"2742 N. WEADOCK HWY., ESSEXVILLE, MI"
A0224,HOLCIM (US) INC. D/B/A LAFARGE ESSEXVILLE TERMINAL,1601 SALINE ST,ESSEXVILLE,48732,48732,"1601 SALINE ST, ESSEXVILLE, MI"
EN0900001,JACOBS CLEANING VILLAGE,2714 CENTER RD,ESSEXVILLE,48732,48732,"2714 CENTER RD, ESSEXVILLE, MI"
U092102215,LAFARGEHOLCIM,1601 SALINE STREET,ESSEXVILLE,48732,48732,"1601 SALINE STREET, ESSEXVILLE, MI"
B1485,PYRAMID PAVING & CONTRACTING CO,1503 PINE ST,ESSEXVILLE,48732,48732,"1503 PINE ST, ESSEXVILLE, MI"
N0827,SUMMIT PETROLEUM - ARMS RD,ARMS RD,ESSEXVILLE,48732,48732,"ARMS RD, ESSEXVILLE, MI"
B8884,SUMMIT PETROLEUM NOLET ROAD FACILITY,NOLET RD,ESSEXVILLE,48732,48732,"NOLET RD, ESSEXVILLE, MI"
P0607,LLOYD RAYNER,8070 W. DECKERVILLE ROAD,FAIRGROVE,48733,48733,"8070 W. DECKERVILLE ROAD, FAIRGROVE, MI"
U79141040,RAYNER FARMS,8164 DECKERVILLE,FAIRGROVE,48733,48733,"8164 DECKERVILLE, FAIRGROVE, MI"
N7290,TIM HOWELL,7740 DECKERVILLE RD.,FAIRGROVE,48733,48733,"7740 DECKERVILLE RD., FAIRGROVE, MI"
N6136,RIVERSIDE - FRED 10 CPF,W2 NE4 T28N R4W SEC 10,FREDERIC,48733,48733,"W2 NE4 T28N R4W SEC 10, FREDERIC, MI"
N7588,DETROIT EDISON,4420 N BRADFORD RD,WISNER,48733,48733,"4420 N BRADFORD RD, WISNER, MI"
B2497,DARTON ARCHERY EQUIPMENT,3540 DARTON RD,HALE,48739,48739,"3540 DARTON RD, HALE, MI"
B2804,DTE ELECTRIC COMPANY - WILMOT PEAKING FACILITY,5977 EAST BEVENS ROAD,KINGSTON TWP,48741,48741,"5977 EAST BEVENS ROAD, KINGSTON TWP, MI"
P0775,RIVERSIDE - HUBBARD LAKE - GAISHIN BOOSTER STATION,"NW NW NE 1/4 SEC 2, T27N, R8E HAWES TWP.",HAWES TWP,48742,48742,"NW NW NE 1/4 SEC 2, T27N, R8E HAWES TWP., HAWES TWP, MI"
U01090204,GREAT NORTHERN LUMBER,507 STATE ROAD,LINCOLN,48742,48742,"507 STATE ROAD, LINCOLN, MI"
N0890,"VIKING ENERGY OF LINCOLN, LLC",509  W. STATE ST.,LINCOLN,48742,48742,"509  W. STATE ST., LINCOLN, MI"
B2807,DTE ELECTRIC COMPANY - PUTNAM PEAKING FACILITY,5660 MERTZ RD,MAYVILLE,48744,48744,"5660 MERTZ RD, MAYVILLE, MI"
N5321,LOUDON STEEL INC,8208 ELLIS RD,MILLINGTON,48746,48746,"8208 ELLIS RD, MILLINGTON, MI"
N8175,SPEEDWAY SUPERAMERICA LLC (SSA 8394),8462 STATE ST,MILLINGTON,48746,48746,"8462 STATE ST, MILLINGTON, MI"
N6338,TRI CITY AGGREGATES,10222 SHERIDAN RD,MILLINGTON,48746,48746,"10222 SHERIDAN RD, MILLINGTON, MI"
B1656,GOLD BOND BUILDING PRODUCTS,2375 S  NATIONAL CITY RD,NATIONAL CITY,48748,48748,"2375 S  NATIONAL CITY RD, NATIONAL CITY, MI"
N7914,GOLD BOND BUILDING PRODUCTS TAWAS QUARRY,9675 SOUTH SAND LAKE RD,NATIONAL CITY,48748,48748,"9675 SOUTH SAND LAKE RD, NATIONAL CITY, MI"
N7240,COOPER STANDARD AUTOMOTIVE INC.,4700 INDUSTRIAL ROW,OSCODA,48750,48750,"4700 INDUSTRIAL ROW, OSCODA, MI"
P0327,HURON FOREST CREMATORY INC,4721 INDUSTRIAL ROW,OSCODA,48750,48750,"4721 INDUSTRIAL ROW, OSCODA, MI"
P0789,"KALITTA AIR, LLC",5063 SKYWAY STREET,OSCODA,48750,48750,"5063 SKYWAY STREET, OSCODA, MI"
N5053,OSCODA ENGINE SERVICES,3921 ARROW STREET,OSCODA,48750,48750,"3921 ARROW STREET, OSCODA, MI"
N5762,P&L METAL FABRICATORS,6200 LAURENCE HOBEY DR,OSCODA,48750,48750,"6200 LAURENCE HOBEY DR, OSCODA, MI"
N5459,SAGE CONTROL ORDNANCE INC,6340 SAGE ST,OSCODA,48750,48750,"6340 SAGE ST, OSCODA, MI"
N7378,TIP-TOP SCREW MANUFACTURING INC,4183 FORREST STREET,OSCODA,48750,48750,"4183 FORREST STREET, OSCODA, MI"
M4251,ZUBEK MOTOR FACILITIES,511 STATE ST,OSCODA,48750,48750,"511 STATE ST, OSCODA, MI"
B5001,VITA PLUS,3580 FOURTH ST,OWENDALE,48754,48754,"3580 FOURTH ST, OWENDALE, MI"
B2802,DTE ELECTRIC COMPANY - OLIVER PEAKING FACILITY,346 GAGETOWN ROAD,OLIVER TWP,48755,48755,"346 GAGETOWN ROAD, OLIVER TWP, MI"
A1453,BERNE FOUNDRY LLC,7190 BERNE RD,PIGEON,48755,48755,"7190 BERNE RD, PIGEON, MI"
B7013,"HURON CASTING, INC (BLUE DIAMOND STEEL CASTING)",7050  HARTLEY ST. & 125 STURM RD,PIGEON,48755,48755,"7050  HARTLEY ST. & 125 STURM RD, PIGEON, MI"
N8253,LES SCHAPER,2167 CASEVILLE RD,PIGEON,48755,48755,"2167 CASEVILLE RD, PIGEON, MI"
M1959,SCHEURER HOSPITAL,170 N CASEVILLE RD,PIGEON,48755,48755,"170 N CASEVILLE RD, PIGEON, MI"
N4989,THE L J GASCHO FURNITURE CO,8308 HAIST RD,PIGEON,48755,48755,"8308 HAIST RD, PIGEON, MI"
N7278,THUMB TRUCK EQUIPMENT INC.,8305 GEIGER ROAD,PIGEON,48755,48755,"8305 GEIGER ROAD, PIGEON, MI"
N8162,CLAYTON UNIT CPF,COBRA - CLAYTON UNIT FACILITY,MELITA,48756,48756,"COBRA - CLAYTON UNIT FACILITY, MELITA, MI"
B1989,"ADVANCED MICRONUTRIENT PRODUCTS, INC",2405 W. VASSAR RD. (M-15),REESE,48757,SAGINAW,"2405 W. VASSAR RD. (M-15), REESE, MI"
P0917,"DAVE HAUSBECK TRUCKING, INC. (DHT)",2695 WEST VASSAR ROAD,REESE,48757,SAGINAW,"2695 WEST VASSAR ROAD, REESE, MI"
P0619,DIETZEL AUTO BODY,11 S. BRADLEYVILLE,REESE,48757,TUSCOLA,"11 S. BRADLEYVILLE, REESE, MI"
U79110044,DIETZEL AUTO BODY,11 BRADLEYVILLE ROAD,REESE,48757,TUSCOLA,"11 BRADLEYVILLE ROAD, REESE, MI"
P0628,JEREMY FRAHM,8865 W. CARO ROAD,REESE,48757,TUSCOLA,"8865 W. CARO ROAD, REESE, MI"
U791501839,JEREMY FRAHM HOGS,8685 WEST CARO ROAD,REESE,48757,TUSCOLA,"8685 WEST CARO ROAD, REESE, MI"
P0741,CONSUMERS ENERGY HURON COMPRESSOR STATION,9501 SEBEWAING ROAD,SEBEWAING,48759,HURON,"9501 SEBEWAING ROAD, SEBEWAING, MI"
B2873,MICHIGAN SUGAR COMPANY  -  SEBEWAING FACTORY,763 N BECK ST,SEBEWAING,48759,HURON,"763 N BECK ST, SEBEWAING, MI"
P0500,SEBEWAING LIGHT AND WATER DEPARTMENT-BULB CRUSHER,350 PINE STREET,SEBEWAING,48759,HURON,"350 PINE STREET, SEBEWAING, MI"
N2726,SEBEWAING LIGHT AND WATER DEPT.,350 PINE STREET,SEBEWAING,48759,HURON,"350 PINE STREET, SEBEWAING, MI"
P0829,SEBEWAING LIGHT AND WATER DEPT.,120 WEST MAIN STREET,SEBEWAING,48759,HURON,"120 WEST MAIN STREET, SEBEWAING, MI"
N5346,"MATTHEWS MILL, INC.",6400 E COUNTY LINE ROAD,SOUTH BRANCH,48761,IOSCO,"6400 E COUNTY LINE ROAD, SOUTH BRANCH, MI"
N8181,RIVERSIDE - NORTH BAY CPF,"T28N-R7E, SE SW SW OF SEC 6",CALEDONIA TWP,48762,ALCONA,"T28N-R7E, SE SW SW OF SEC 6, CALEDONIA TWP, MI"
N7901,TRENDWELL ANTRIM INC - WOLF CREEK CPF,NW NE SEC 20,CALEDONIA TWP,48762,ALCONA,"NW NE SEC 20, CALEDONIA TWP, MI"
N6860,SAVOY ENERGY LP - BECK 1-7C,"SPRUCE RD, NW NE NE SEC 7 CALEDONIA TWP",SPRUCE,48762,ALCONA,"SPRUCE RD, NW NE NE SEC 7 CALEDONIA TWP, SPRUCE, MI"
N1488,MINTH GROUP,905 CEDAR STREET,TAWAS CITY,48763,IOSCO,"905 CEDAR STREET, TAWAS CITY, MI"
N5477,R E GLANCY INC,124 M-55,TAWAS CITY,48763,IOSCO,"124 M-55, TAWAS CITY, MI"
N5963,R E GLANCY INC,124 M-55,TAWAS CITY,48763,IOSCO,"124 M-55, TAWAS CITY, MI"
N6355,"R.E. GLANCY, INC.",124 M-55,TAWAS CITY,48763,IOSCO,"124 M-55, TAWAS CITY, MI"
A1744,"TAWAS PLATING COMPANY & TAWAS POWDER COATING, INC.",510 INDUSTRIAL AVENUE,TAWAS CITY,48763,IOSCO,"510 INDUSTRIAL AVENUE, TAWAS CITY, MI"
N5071,THE DANGLER GUYS,620 9TH AVE,TAWAS CITY,48763,IOSCO,"620 9TH AVE, TAWAS CITY, MI"
B4102,U S GYPSUM CO,1550 GYPSUM ROAD,TAWAS CITY,48763,IOSCO,"1550 GYPSUM ROAD, TAWAS CITY, MI"
M4246,ZUBEK MOTOR FACILITIES,492 M55,TAWAS CITY,48763,IOSCO,"492 M55, TAWAS CITY, MI"
N6455,R E GLANCY INC,111 N WALKER RD  OMER QUARRY,TWINING,48766,ARENAC,"111 N WALKER RD  OMER QUARRY, TWINING, MI"
B4350,ASTECH INC,5512 SCOTCH RD,VASSAR,48768,TUSCOLA,"5512 SCOTCH RD, VASSAR, MI"
B2043,"TPOP, LLC VASSAR FOUNDRY",700 E. HURON AVE.,VASSAR,48768,TUSCOLA,"700 E. HURON AVE., VASSAR, MI"
B7748,TUSCOLA MINERALS CO,4702  SAGINAW RD,VASSAR,48768,TUSCOLA,"4702  SAGINAW RD, VASSAR, MI"
N1327,VASSAR COATINGS INC.,211 S SHERMAN ST,VASSAR,48768,TUSCOLA,"211 S SHERMAN ST, VASSAR, MI"
P0562,COBRA - STATE MARION & RIVERSIDE 14-36,"SW 1/4 OF NE/4, SECTION 36, T21N R7W",MCBAIN,48770,MISSAUKEE,"SW 1/4 OF NE/4, SECTION 36, T21N R7W, MCBAIN, MI"
N0369,NEAR'S INC,425 N BULLOCK,WHITTEMORE,48770,IOSCO,"425 N BULLOCK, WHITTEMORE, MI"
N3188,RENO GAS PLANT,282 M-65,WHITTEMORE,48770,IOSCO,"282 M-65, WHITTEMORE, MI"
N6260,"TAWAS WOOD PRODUCTS, LLC",6888 W WHITTEMORE,WHITTEMORE,48770,IOSCO,"6888 W WHITTEMORE, WHITTEMORE, MI"
B2487,ALMA PRODUCTS CO,150 N COURT ST,ALMA,48801,GRATIOT,"150 N COURT ST, ALMA, MI"
B4373,ALMA PRODUCTS I INC,2000 MICHIGAN AVE,ALMA,48801,GRATIOT,"2000 MICHIGAN AVE, ALMA, MI"
N0904,AVALON & TAHOE MFG,903 E MICHIGAN AVE,ALMA,48801,GRATIOT,"903 E MICHIGAN AVE, ALMA, MI"
A1337,CENTRAL CONCRETE,1277 N. BRIDGE STREET,ALMA,48801,GRATIOT,"1277 N. BRIDGE STREET, ALMA, MI"
M3582,"IAC GROUP, ALMA, LLC (FORMALLY LEAR CORPORATION)",1965 WILLIAMS RD,ALMA,48801,GRATIOT,"1965 WILLIAMS RD, ALMA, MI"
U291803460,LUCE ELEMENTARY SCHOOL,6265 N LUCE RD,ALMA,48801,GRATIOT,"6265 N LUCE RD, ALMA, MI"
D6315,MASONIC PATHWAYS,1200 WRIGHT ROAD,ALMA,48801,GRATIOT,"1200 WRIGHT ROAD, ALMA, MI"
A1346,MERRILL FABRICATORS,520 REPUBLIC ST,ALMA,48801,GRATIOT,"520 REPUBLIC ST, ALMA, MI"
N5224,"MICHIGAN PAVING & MATERIALS, ALMA TERMINAL",1950 WILLIAMS ST,ALMA,48801,GRATIOT,"1950 WILLIAMS ST, ALMA, MI"
D6394,MID MICHIGAN MEDICAL CENTER - GRATIOT,300 WARWICK DR,ALMA,48801,GRATIOT,"300 WARWICK DR, ALMA, MI"
